#CONSENSUS	rt_cf	mz_cf	intensity_cf	charge_cf	width_cf	quality_cf	rt_0	mz_0	intensity_0	charge_0	width_0	rt_1	mz_1	intensity_1	charge_1	width_1	rt_2	mz_2	intensity_2	charge_2	width_2	rt_3	mz_3	intensity_3	charge_3	width_3	rt_4	mz_4	intensity_4	charge_4	width_4	rt_5	mz_5	intensity_5	charge_5	width_5	rt_6	mz_6	intensity_6	charge_6	width_6	rt_7	mz_7	intensity_7	charge_7	width_7	rt_8	mz_8	intensity_8	charge_8	width_8	rt_9	mz_9	intensity_9	charge_9	width_9	rt_10	mz_10	intensity_10	charge_10	width_10	rt_11	mz_11	intensity_11	charge_11	width_11	rt_12	mz_12	intensity_12	charge_12	width_12	rt_13	mz_13	intensity_13	charge_13	width_13	rt_14	mz_14	intensity_14	charge_14	width_14	rt_15	mz_15	intensity_15	charge_15	width_15	rt_16	mz_16	intensity_16	charge_16	width_16	rt_17	mz_17	intensity_17	charge_17	width_17	rt_18	mz_18	intensity_18	charge_18	width_18	rt_19	mz_19	intensity_19	charge_19	width_19	rt_20	mz_20	intensity_20	charge_20	width_20	rt_21	mz_21	intensity_21	charge_21	width_21	rt_22	mz_22	intensity_22	charge_22	width_22	rt_23	mz_23	intensity_23	charge_23	width_23
MAP	0	200525_Mou_4h_02.mzML		348
MAP	1	200525_Mou_Blank_02.mzML		303
MAP	2	200525_Rat_4h_03.mzML		387
MAP	3	200525_HUMAN_Blank_01.mzML		360
MAP	4	200525_Dog_Blank_03.mzML		320
MAP	5	200525_Dog_4h_03.mzML		363
MAP	6	200525_Dog_4h_01.mzML		350
MAP	7	200525_HUMAN_Blank_02.mzML		343
MAP	8	200525_Mou_4h_03.mzML		334
MAP	9	200525_Rat_Blank_02.mzML		366
MAP	10	200525_Rat_4h_02.mzML		375
MAP	11	200525_Mou_Blank_01.mzML		295
MAP	12	200525_HUMAN_Blank_03.mzML		324
MAP	13	200525_Dog_Blank_02.mzML		361
MAP	14	200525_Mou_Blank_03.mzML		308
MAP	15	200525_HUMAN_4h_02.mzML		373
MAP	16	200525_HUMAN_4h_01.mzML		387
MAP	17	200525_Rat_Blank_01.mzML		340
MAP	18	200525_Rat_4h_01.mzML		387
MAP	19	200525_HUMAN_4h_03.mzML		393
MAP	20	200525_Dog_Blank_01.mzML		329
MAP	21	200525_Dog_4h_02.mzML		368
MAP	22	200525_Rat_Blank_03.mzML		335
MAP	23	200525_Mou_4h_01.mzML		348
CONSENSUS	2009.337569380561263	880.297231007803134	8.24606e04	3	0.0	1.030852e-04																																																																												2009.337569380561263	880.297231007803134	8.24606e04	3	13.615753																																								
CONSENSUS	2039.57306600622519	993.246639919554013	3.916296e04	1	0.0	6.662188e-05																																																																												2039.57306600622519	993.246639919554013	3.916296e04	1	8.03414																																								
CONSENSUS	2009.337569380561263	706.942847062263354	5.469056e04	2	0.0	8.901986e-05																																																																												2009.337569380561263	706.942847062263354	5.469056e04	2	12.68242																																								
CONSENSUS	2018.40821836826035	831.393878231625081	2.197561e05	1	0.0	3.077872e-04																																																																												2018.40821836826035	831.393878231625081	2.197561e05	1	12.746588																																								
CONSENSUS	2208.911870617643672	923.661940226190382	1.471625e05	1	0.0	1.869106e-04																																																																												2208.911870617643672	923.661940226190382	1.471625e05	1	17.684298																																								
CONSENSUS	2009.337569380561263	921.073320896263112	1.395263e05	1	0.0	1.769249e-04																																																																												2009.337569380561263	921.073320896263112	1.395263e05	1	15.249322																																								
CONSENSUS	2012.361119043127701	906.906018115937286	2.054317e05	1	0.0	3.307109e-04																																																																												2012.361119043127701	906.906018115937286	2.054317e05	1	10.546556																																								
CONSENSUS	2009.337569380561263	969.803993862327161	9.248369e04	2	0.0	1.168122e-04																																																																												2009.337569380561263	969.803993862327161	9.248369e04	2	13.91258																																								
CONSENSUS	2127.25600622065167	349.260858776137411	9.132795e04	1	0.0	1.538757e-04																																																																												2127.25600622065167	349.260858776137411	9.132795e04	1	14.997328																																								
CONSENSUS	2006.314019717994825	769.471620659310929	5.978469e04	3	0.0	9.154401e-05																																																																												2006.314019717994825	769.471620659310929	5.978469e04	3	14.990118																																								
CONSENSUS	2078.879211619588659	301.229480816362127	2.001494e05	1	0.0	2.952619e-04																																																																												2078.879211619588659	301.229480816362127	2.001494e05	1	6.314567																																								
CONSENSUS	2006.314019717994825	785.376682683423837	1.207418e05	3	0.0	1.504328e-04																																																																												2006.314019717994825	785.376682683423837	1.207418e05	3	12.800635																																								
CONSENSUS	2169.605725004279975	844.541816892174438	1.108437e05	2	0.0	1.420313e-04																																																																												2169.605725004279975	844.541816892174438	1.108437e05	2	18.736202																																								
CONSENSUS	2072.832112294455783	813.625913759056743	1.481318e05	1	0.0	2.703343e-04																																																																												2072.832112294455783	813.625913759056743	1.481318e05	1	36.480557																																								
CONSENSUS	2018.40821836826035	867.446480801651774	1.474758e05	2	0.0	1.997724e-04																																																																												2018.40821836826035	867.446480801651774	1.474758e05	2	15.013864																																								
CONSENSUS	2011.19824792228269	958.49654995269168	5.575301e04	1	0.0	7.411733e-05																																																																																	2011.19824792228269	958.49654995269168	5.575301e04	1	6.78345																																			
CONSENSUS	2177.507478842055207	510.690947224312083	6.598366e04	3	0.0	1.168671e-04																																																																																	2177.507478842055207	510.690947224312083	6.598366e04	3	14.58928																																			
CONSENSUS	2011.19824792228269	934.917060719634037	6.426951e04	1	0.0	8.9322e-05																																																																																	2011.19824792228269	934.917060719634037	6.426951e04	1	12.59452																																			
CONSENSUS	2029.337796855445276	384.294650830416003	1.661047e05	1	0.0	2.718445e-04																																																																																	2029.337796855445276	384.294650830416003	1.661047e05	1	13.780756																																			
CONSENSUS	2008.174989766755743	969.528851697748905	1.005709e05	1	0.0	1.319408e-04																																																																																	2008.174989766755743	969.528851697748905	1.005709e05	1	11.04744																																			
CONSENSUS	2234.949383797070368	704.213086979248828	2.516574e05	1	0.0	4.809577e-04																																																																																	2234.949383797070368	704.213086979248828	2.516574e05	1	42.470039																																			
CONSENSUS	2008.174989766755743	803.346851757395143	7.412867e04	3	0.0	1.020253e-04																																																																																	2008.174989766755743	803.346851757395143	7.412867e04	3	14.951062																																			
CONSENSUS	2107.952519687743916	639.402869461726255	5.896647e05	2	0.0	8.069095e-04																																																																																	2107.952519687743916	639.402869461726255	5.896647e05	2	47.049664																																			
CONSENSUS	2008.174989766755743	950.659144623939028	6.006241e04	1	0.0	9.130433e-05																																																																																	2008.174989766755743	950.659144623939028	6.006241e04	1	11.233386																																			
CONSENSUS	2050.500603944135037	533.330051041823708	2.30359e05	1	0.0	4.483433e-04																																																																																	2050.500603944135037	533.330051041823708	2.30359e05	1	21.223564																																			
CONSENSUS	2011.19824792228269	831.465269797470342	1.950241e05	3	0.0	2.55407e-04																																																																																	2011.19824792228269	831.465269797470342	1.950241e05	3	13.07667																																			
CONSENSUS	2086.789712599054838	644.452745169564309	1.958878e05	1	0.0	3.339992e-04																																																																																	2086.789712599054838	644.452745169564309	1.958878e05	1	13.650331																																			
CONSENSUS	2165.414446219947422	301.209488800322276	1.415163e05	1	0.0	2.27876e-04																																																																																	2165.414446219947422	301.209488800322276	1.415163e05	1	10.51479																																			
CONSENSUS	2011.19824792228269	801.05057473477666	9.677589e04	2	0.0	1.599725e-04																																																																																	2011.19824792228269	801.05057473477666	9.677589e04	2	12.111232																																			
CONSENSUS	2011.19824792228269	853.419907252135431	5.984571e04	2	0.0	8.742208e-05																																																																																	2011.19824792228269	853.419907252135431	5.984571e04	2	6.648925																																			
CONSENSUS	2011.19824792228269	797.444025681649919	5.6148e04	3	0.0	8.742439e-05																																																																																	2011.19824792228269	797.444025681649919	5.6148e04	3	11.404633																																			
CONSENSUS	2014.221506077809863	997.490048494398138	1.425165e05	3	0.0	1.858009e-04																																																																																	2014.221506077809863	997.490048494398138	1.425165e05	3	15.605643																																			
CONSENSUS	105.232194476630227	782.695410824880469	3.529135e04	1	0.0	5.838699e-05																																																																																	105.232194476630227	782.695410824880469	3.529135e04	1	3.441603																																			
CONSENSUS	2014.221506077809863	962.550631630661087	1.283369e05	3	0.0	2.489723e-04																																																																																	2014.221506077809863	962.550631630661087	1.283369e05	3	15.100343																																			
CONSENSUS	2171.460962531001314	591.345733924043657	5.370952e05	1	0.0	9.078752e-04																																																																																	2171.460962531001314	591.345733924043657	5.370952e05	1	36.484058																																			
CONSENSUS	2068.650163665891341	657.453489065354006	3.703824e05	1	0.0	5.415361e-04																																																																																	2068.650163665891341	657.453489065354006	3.703824e05	1	15.692247																																			
CONSENSUS	2011.19824792228269	862.468503024478082	5.453114e04	1	0.0	9.255806e-05																																																																																	2011.19824792228269	862.468503024478082	5.453114e04	1	7.519995																																			
CONSENSUS	2011.19824792228269	921.073237883070419	1.083681e05	2	0.0	1.747275e-04																																																																																	2011.19824792228269	921.073237883070419	1.083681e05	2	9.965727																																			
CONSENSUS	2011.19824792228269	798.236679313916284	1.178811e05	2	0.0	1.829817e-04																																																																																	2011.19824792228269	798.236679313916284	1.178811e05	2	11.366624																																			
CONSENSUS	2101.906003376690023	419.22399621070997	9.896062e04	1	0.0	1.530046e-04																																																																																	2101.906003376690023	419.22399621070997	9.896062e04	1	9.06																																			
CONSENSUS	2117.022294154325209	438.283645476535355	1.93979e05	2	0.0	3.364653e-04																																																																																	2117.022294154325209	438.283645476535355	1.93979e05	2	10.693178																																			
CONSENSUS	2228.902867486016476	700.457130402316125	2.246975e05	2	0.0	3.342678e-04																																																																																	2228.902867486016476	700.457130402316125	2.246975e05	2	33.159779																																			
CONSENSUS	2213.78657670838038	883.525581424960251	1.520928e05	1	0.0	2.346195e-04																																																																																	2213.78657670838038	883.525581424960251	1.520928e05	1	16.547985																																			
CONSENSUS	2011.19824792228269	973.363216801427825	3.659622e04	3	0.0	5.979402e-05																																																																																	2011.19824792228269	973.363216801427825	3.659622e04	3	6.229145																																			
CONSENSUS	2159.36792990889353	673.449253872220538	1.63859e05	3	0.0	2.397464e-04																																																																																	2159.36792990889353	673.449253872220538	1.63859e05	3	19.530504																																			
CONSENSUS	2123.068810465379102	846.578641972665878	3.140654e05	1	0.0	5.962083e-04																																																																																	2123.068810465379102	846.578641972665878	3.140654e05	1	37.225231																																			
CONSENSUS	2010.449080435000042	899.231319886013807	8.103403e04	3	0.0	1.276856e-04																																																																																						2010.449080435000042	899.231319886013807	8.103403e04	3	10.0257																														
CONSENSUS	1333.800699238053767	769.219938393431903	1.219729e05	3	0.0	1.745636e-04																																																																																						1333.800699238053767	769.219938393431903	1.219729e05	3	17.384714																														
CONSENSUS	2010.449080435000042	937.476176791921489	8.585676e04	1	0.0	1.687674e-04																																																																																						2010.449080435000042	937.476176791921489	8.585676e04	1	15.931174																														
CONSENSUS	2007.430604370043739	922.797492241585019	5.59721e04	3	0.0	1.09292e-04																																																																																						2007.430604370043739	922.797492241585019	5.59721e04	3	7.687196																														
CONSENSUS	2010.449080435000042	934.716059218067699	1.105799e05	2	0.0	1.634721e-04																																																																																						2010.449080435000042	934.716059218067699	1.105799e05	2	9.25673																														
CONSENSUS	2224.810855816185722	703.559435109862648	7.768917e05	1	0.0	1.386441e-03																																																																																						2224.810855816185722	703.559435109862648	7.768917e05	1	20.748472																														
CONSENSUS	2007.430604370043739	861.81072464793624	8.664519e04	2	0.0	1.401053e-04																																																																																						2007.430604370043739	861.81072464793624	8.664519e04	2	10.293395																														
CONSENSUS	1457.658167439837598	331.249663635585534	3.279699e05	1	0.0	5.848181e-04																																																																																						1457.658167439837598	331.249663635585534	3.279699e05	1	36.732494																														
CONSENSUS	2007.430604370043739	771.656920825091561	3.296029e04	3	0.0	6.889212e-05																																																																																						2007.430604370043739	771.656920825091561	3.296029e04	3	8.5364																														
CONSENSUS	2125.181155764912546	315.256700571681165	1.528297e05	1	0.0	2.58883e-04																																																																																						2125.181155764912546	315.256700571681165	1.528297e05	1	8.856223																														
CONSENSUS	2007.430604370043739	785.405571054492498	8.457266e04	1	0.0	1.74885e-04																																																																																						2007.430604370043739	785.405571054492498	8.457266e04	1	9.685074																														
CONSENSUS	2058.754692428158705	645.400461123287641	6.606621e04	2	0.0	1.056578e-04																																																																																						2058.754692428158705	645.400461123287641	6.606621e04	2	9.06																														
CONSENSUS	2007.430604370043739	959.533074154762971	6.306154e04	3	0.0	1.113657e-04																																																																																						2007.430604370043739	959.533074154762971	6.306154e04	3	13.706924																														
CONSENSUS	2007.430604370043739	747.978277184598483	6.621852e04	3	0.0	1.128895e-04																																																																																						2007.430604370043739	747.978277184598483	6.621852e04	3	6.468719																														
CONSENSUS	2007.430604370043739	778.280811819323276	8.907181e04	3	0.0	1.767725e-04																																																																																						2007.430604370043739	778.280811819323276	8.907181e04	3	9.915828																														
CONSENSUS	2079.894019836710413	304.241168649372526	4.438766e05	1	0.0	7.054653e-04																																																																																						2079.894019836710413	304.241168649372526	4.438766e05	1	9.469069																														
CONSENSUS	2010.449080435000042	889.304285776177608	2.309172e05	3	0.0	4.861117e-04																																																																																						2010.449080435000042	889.304285776177608	2.309172e05	3	13.602132																														
CONSENSUS	2010.449080435000042	926.731410447130088	3.445292e04	1	0.0	5.644717e-05																																																																																						2010.449080435000042	926.731410447130088	3.445292e04	1	6.331861																														
CONSENSUS	2107.070299375174272	793.54135897945298	4.209175e05	1	0.0	9.320286e-04																																																																																						2107.070299375174272	793.54135897945298	4.209175e05	1	36.240002																														
CONSENSUS	2115.076046903579481	637.172639840551028	5.271214e04	1	0.0	8.31983e-05																																																																																											2115.076046903579481	637.172639840551028	5.271214e04	1	12.04926																									
CONSENSUS	2060.708875051312589	469.301107934298784	1.832454e05	2	0.0	3.02439e-04																																																																																											2060.708875051312589	469.301107934298784	1.832454e05	2	13.903571																									
CONSENSUS	2009.352100315957841	780.944313192518166	4.113852e04	3	0.0	7.539356e-05																																																																																											2009.352100315957841	780.944313192518166	4.113852e04	3	7.116189																									
CONSENSUS	2057.688476615075615	579.357390032793319	2.205929e05	2	0.0	3.010895e-04																																																																																											2057.688476615075615	579.357390032793319	2.205929e05	2	16.142651																									
CONSENSUS	2009.352100315957841	930.700623153363381	4.917193e04	1	0.0	9.355848e-05																																																																																											2009.352100315957841	930.700623153363381	4.917193e04	1	13.852152																									
CONSENSUS	2009.352100315957841	795.614393997760885	7.179947e04	3	0.0	1.309911e-04																																																																																											2009.352100315957841	795.614393997760885	7.179947e04	3	7.121352																									
CONSENSUS	2157.371626330223535	551.352139860365696	5.924431e05	1	0.0	1.014789e-03																																																																																											2157.371626330223535	551.352139860365696	5.924431e05	1	50.441895																									
CONSENSUS	2006.33170187972064	753.433089243848372	6.534953e04	3	0.0	1.163969e-04																																																																																											2006.33170187972064	753.433089243848372	6.534953e04	3	12.929412																									
CONSENSUS	2009.352100315957841	823.844380915783972	4.572804e04	1	0.0	8.509769e-05																																																																																											2009.352100315957841	823.844380915783972	4.572804e04	1	7.067423																									
CONSENSUS	2006.33170187972064	779.10303393892184	1.000783e05	3	0.0	1.28405e-04																																																																																											2006.33170187972064	779.10303393892184	1.000783e05	3	14.957505																									
CONSENSUS	2009.352100315957841	850.829655571845478	1.116924e05	3	0.0	1.3995e-04																																																																																											2009.352100315957841	850.829655571845478	1.116924e05	3	10.702583																									
CONSENSUS	2042.586484433890519	643.280017741566098	1.513939e05	1	0.0	1.927907e-04																																																																																											2042.586484433890519	643.280017741566098	1.513939e05	1	23.819725																									
CONSENSUS	2235.911986991711729	311.274698085569469	1.604039e05	1	0.0	2.249094e-04																																																																																											2235.911986991711729	311.274698085569469	1.604039e05	1	12.630892																									
CONSENSUS	2151.330829457749132	661.954770695999969	9.053476e04	1	0.0	1.375182e-04																																																																																											2151.330829457749132	661.954770695999969	9.053476e04	1	17.042843																									
CONSENSUS	2006.33170187972064	934.687727107742603	1.093678e05	2	0.0	1.361731e-04																																																																																											2006.33170187972064	934.687727107742603	1.093678e05	2	6.377481																									
CONSENSUS	2009.352100315957841	957.61683970554077	1.463483e05	1	0.0	2.045001e-04																																																																																											2009.352100315957841	957.61683970554077	1.463483e05	1	9.540167																									
CONSENSUS	2102.994453158631586	413.316173173263508	2.793247e05	1	0.0	4.87552e-04																																																																																											2102.994453158631586	413.316173173263508	2.793247e05	1	18.120001																									
CONSENSUS	2006.33170187972064	401.232876266891594	6.81112e05	1	0.0	1.04652e-03																																																																																											2006.33170187972064	401.232876266891594	6.81112e05	1	11.34918																									
CONSENSUS	2015.4028985077573	843.50149853895482	8.238227e04	1	0.0	1.487245e-04																																																																																											2015.4028985077573	843.50149853895482	8.238227e04	1	12.953645																									
CONSENSUS	2006.33170187972064	775.401488628425454	4.549109e04	3	0.0	7.300463e-05																																																																																											2006.33170187972064	775.401488628425454	4.549109e04	3	11.626991																									
CONSENSUS	2087.892460977446262	334.297466166254537	8.48456e04	1	0.0	1.069933e-04																																																																																											2087.892460977446262	334.297466166254537	8.48456e04	1	7.576286																									
CONSENSUS	2006.33170187972064	802.295653172144853	3.475381e04	2	0.0	6.295682e-05																																																																																											2006.33170187972064	802.295653172144853	3.475381e04	2	8.249012																									
CONSENSUS	2012.009999999999991	785.370053092536523	1.27471e05	2	0.0	2.215397e-04																																																																																																2012.009999999999991	785.370053092536523	1.27471e05	2	8.794913																				
CONSENSUS	2123.760000000000218	343.221417934384419	4.083494e05	1	0.0	5.822106e-04																																																																																																2123.760000000000218	343.221417934384419	4.083494e05	1	10.865596																				
CONSENSUS	2012.009999999999991	911.449965055837879	8.232697e04	3	0.0	1.298835e-04																																																																																																2012.009999999999991	911.449965055837879	8.232697e04	3	11.191421																				
CONSENSUS	2008.990000000000009	962.604894582559609	1.614798e05	1	0.0	2.030995e-04																																																																																																2008.990000000000009	962.604894582559609	1.614798e05	1	11.062275																				
CONSENSUS	2132.820000000000164	371.203959587012037	1.550716e05	1	0.0	1.994576e-04																																																																																																2132.820000000000164	371.203959587012037	1.550716e05	1	16.063913																				
CONSENSUS	2175.110000000000127	776.55799382621467	4.069327e05	1	0.0	7.523584e-04																																																																																																2175.110000000000127	776.55799382621467	4.069327e05	1	16.231081																				
CONSENSUS	2012.009999999999991	969.490234925332175	1.247211e05	2	0.0	1.913626e-04																																																																																																2012.009999999999991	969.490234925332175	1.247211e05	2	10.981379																				
CONSENSUS	2160.010000000000218	976.57103924451576	6.015327e04	1	0.0	9.874913e-05																																																																																																2160.010000000000218	976.57103924451576	6.015327e04	1	16.83581																				
CONSENSUS	2063.360000000000127	425.261795303376005	5.160817e04	2	0.0	6.81196e-05																																																																																																2063.360000000000127	425.261795303376005	5.160817e04	2	6.04																				
CONSENSUS	2238.5300000000002	631.43337608165541	3.756985e05	2	0.0	6.241851e-04																																																																																																2238.5300000000002	631.43337608165541	3.756985e05	2	28.644484																				
CONSENSUS	2093.559999999999945	735.478971038535519	3.604352e05	1	0.0	6.518153e-04																																																																																																2093.559999999999945	735.478971038535519	3.604352e05	1	28.291397																				
CONSENSUS	2156.989999999999782	551.337944553657053	4.59611e05	2	0.0	6.244165e-04																																																																																																2156.989999999999782	551.337944553657053	4.59611e05	2	34.922859																				
CONSENSUS	2015.029999999999973	944.480379662951464	8.607217e04	2	0.0	1.189096e-04																																																																																																2015.029999999999973	944.480379662951464	8.607217e04	2	12.59131																				
CONSENSUS	2012.009999999999991	839.375270393141022	1.288118e05	1	0.0	1.769944e-04																																																																																																2012.009999999999991	839.375270393141022	1.288118e05	1	20.548313																				
CONSENSUS	2108.659999999999855	587.368211191134151	2.238237e05	2	0.0	3.725521e-04																																																																																																2108.659999999999855	587.368211191134151	2.238237e05	2	14.616361																				
CONSENSUS	2012.009999999999991	997.528633457009619	1.731798e05	1	0.0	3.072101e-04																																																																																																2012.009999999999991	997.528633457009619	1.731798e05	1	17.06068																				
CONSENSUS	2163.0300000000002	932.5424611355769	6.558353e04	2	0.0	8.989151e-05																																																																																																2163.0300000000002	932.5424611355769	6.558353e04	2	17.073488																				
CONSENSUS	2160.010000000000218	530.335073727900863	3.933803e05	2	0.0	5.050016e-04																																																																																																2160.010000000000218	530.335073727900863	3.933803e05	2	49.014248																				
CONSENSUS	2008.990000000000009	883.462483600618498	1.698322e05	1	0.0	3.548118e-04																																																																																																2008.990000000000009	883.462483600618498	1.698322e05	1	12.082783																				
CONSENSUS	2232.489999999999782	578.936439032188332	4.031701e05	1	0.0	5.073316e-04																																																																																																2232.489999999999782	578.936439032188332	4.031701e05	1	19.757063																				
CONSENSUS	2226.449999999999818	719.451742797165934	2.47161e05	2	0.0	3.839328e-04																																																																																																2226.449999999999818	719.451742797165934	2.47161e05	2	27.179956																				
CONSENSUS	2012.009999999999991	982.553692541619398	6.481848e04	2	0.0	8.350362e-05																																																																																																2012.009999999999991	982.553692541619398	6.481848e04	2	8.375814																				
CONSENSUS	2012.009999999999991	906.920111414279973	1.882783e05	2	0.0	2.803615e-04																																																																																																2012.009999999999991	906.920111414279973	1.882783e05	2	13.087114																				
CONSENSUS	2033.150000000000091	457.215511415112019	1.113248e05	1	0.0	1.956576e-04																																																																																																2033.150000000000091	457.215511415112019	1.113248e05	1	19.292147																				
CONSENSUS	2012.009999999999991	761.378018960277132	6.189738e04	3	0.0	1.113345e-04																																																																																																2012.009999999999991	761.378018960277132	6.189738e04	3	12.589851																				
CONSENSUS	2007.196913813359515	884.83051260321713	2.015992e05	2	0.0	3.230526e-04																																																																																																					2007.196913813359515	884.83051260321713	2.015992e05	2	7.815062															
CONSENSUS	2010.215562139253052	830.418312234170116	1.37561e05	1	0.0	3.895603e-04																																																																																																					2010.215562139253052	830.418312234170116	1.37561e05	1	14.578729															
CONSENSUS	2010.215562139253052	953.814971330427397	1.247172e05	1	0.0	2.779135e-04																																																																																																					2010.215562139253052	953.814971330427397	1.247172e05	1	13.021832															
CONSENSUS	2010.215562139253052	889.70451458777427	1.212402e05	2	0.0	3.334066e-04																																																																																																					2010.215562139253052	889.70451458777427	1.212402e05	2	8.407005															
CONSENSUS	108.367161583920534	720.621763320135642	5.907883e04	1	0.0	1.122079e-04																																																																																																					108.367161583920534	720.621763320135642	5.907883e04	1	2.498137															
CONSENSUS	2007.196913813359515	890.495631062446819	1.338932e05	1	0.0	3.231014e-04																																																																																																					2007.196913813359515	890.495631062446819	1.338932e05	1	27.520979															
CONSENSUS	2161.177965006689647	529.378748465617036	3.010569e05	2	0.0	6.730495e-04																																																																																																					2161.177965006689647	529.378748465617036	3.010569e05	2	24.490864															
CONSENSUS	2010.215562139253052	881.402403921499172	7.919337e04	1	0.0	1.256887e-04																																																																																																					2010.215562139253052	881.402403921499172	7.919337e04	1	14.594846															
CONSENSUS	2161.177965006689647	658.766502336577673	8.459989e04	1	0.0	1.786922e-04																																																																																																					2161.177965006689647	658.766502336577673	8.459989e04	1	13.88567															
CONSENSUS	2010.215562139253052	743.416772671516469	1.542845e05	1	0.0	2.821415e-04																																																																																																					2010.215562139253052	743.416772671516469	1.542845e05	1	7.261445															
CONSENSUS	2010.215562139253052	880.742302014561005	5.923103e04	1	0.0	1.038643e-04																																																																																																					2010.215562139253052	880.742302014561005	5.923103e04	1	4.935886															
CONSENSUS	2010.215562139253052	957.59880053885081	2.001349e05	2	0.0	4.256235e-04																																																																																																					2010.215562139253052	957.59880053885081	2.001349e05	2	9.651554															
CONSENSUS	2043.430689248336648	522.290751206215987	4.57605e05	1	0.0	8.130952e-04																																																																																																					2043.430689248336648	522.290751206215987	4.57605e05	1	24.973055															
CONSENSUS	2013.244205989404236	949.571299425241364	9.886532e04	1	0.0	1.67905e-04																																																																																																					2013.244205989404236	949.571299425241364	9.886532e04	1	15.460278															
CONSENSUS	2010.215562139253052	807.951228411031707	2.103052e05	2	0.0	3.802874e-04																																																																																																					2010.215562139253052	807.951228411031707	2.103052e05	2	10.147123															
CONSENSUS	2024.385538234335172	425.377383194642903	3.083434e05	1	0.0	5.423467e-04																																																																																																										2024.385538234335172	425.377383194642903	3.083434e05	1	13.89574										
CONSENSUS	2218.114899164524104	544.718693803469364	6.93318e04	3	0.0	1.179946e-04																																																																																																										2218.114899164524104	544.718693803469364	6.93318e04	3	20.042881										
CONSENSUS	2009.254346230787633	884.827377886174304	2.407082e05	3	0.0	3.006837e-04																																																																																																										2009.254346230787633	884.827377886174304	2.407082e05	3	9.228746										
CONSENSUS	2157.580110493378015	552.380274925564095	3.13168e05	2	0.0	5.19682e-04																																																																																																										2157.580110493378015	552.380274925564095	3.13168e05	2	39.819656										
CONSENSUS	2172.711302496924873	997.613235879498802	1.20895e05	1	0.0	1.84948e-04																																																																																																										2172.711302496924873	997.613235879498802	1.20895e05	1	16.432819										
CONSENSUS	2009.254346230787633	807.977990751236007	2.033541e05	2	0.0	2.546591e-04																																																																																																										2009.254346230787633	807.977990751236007	2.033541e05	2	9.965606										
CONSENSUS	2009.254346230787633	953.691848018110932	1.884357e05	1	0.0	2.882624e-04																																																																																																										2009.254346230787633	953.691848018110932	1.884357e05	1	10.767517										
CONSENSUS	2009.254346230787633	844.663787574376897	2.5469e05	1	0.0	4.786965e-04																																																																																																										2009.254346230787633	844.663787574376897	2.5469e05	1	9.249075										
CONSENSUS	2009.254346230787633	940.704049378997297	9.217219e04	3	0.0	1.53192e-04																																																																																																										2009.254346230787633	940.704049378997297	9.217219e04	3	8.444492										
CONSENSUS	2212.062422363104815	588.743374424787817	8.023158e04	3	0.0	1.085739e-04																																																																																																										2212.062422363104815	588.743374424787817	8.023158e04	3	15.853119										
CONSENSUS	2060.720440356761174	969.551455395557127	8.573874e04	1	0.0	1.488135e-04																																																																																																										2060.720440356761174	969.551455395557127	8.573874e04	1	12.465674										
CONSENSUS	2178.763779298344161	633.179123851361965	9.211432e04	1	0.0	1.19656e-04																																																																																																										2178.763779298344161	633.179123851361965	9.211432e04	1	18.458815										
CONSENSUS	2230.219852767361772	550.63038534195789	3.53185e05	1	0.0	6.029353e-04																																																																																																										2230.219852767361772	550.63038534195789	3.53185e05	1	48.871723										
CONSENSUS	2124.281467428617361	357.293077487547464	6.625705e04	1	0.0	9.441692e-05																																																																																																										2124.281467428617361	357.293077487547464	6.625705e04	1	7.626758										
CONSENSUS	2103.097798623650306	631.387885164187537	1.534606e05	2	0.0	2.150062e-04																																																																																																										2103.097798623650306	631.387885164187537	1.534606e05	2	14.595549										
CONSENSUS	2069.809176215845582	305.249113376786227	4.545496e05	1	0.0	7.121362e-04																																																																																																										2069.809176215845582	305.249113376786227	4.545496e05	1	17.460949										
CONSENSUS	2142.448918489830248	651.688669893583551	6.694089e04	2	0.0	1.139154e-04																																																																																																										2142.448918489830248	651.688669893583551	6.694089e04	2	14.393162										
CONSENSUS	2196.931230359557048	967.588123486744053	1.146187e05	1	0.0	2.191544e-04																																																																																																										2196.931230359557048	967.588123486744053	1.146187e05	1	39.129173										
CONSENSUS	2009.254346230787633	977.869321254523015	1.321802e05	2	0.0	1.644708e-04																																																																																																										2009.254346230787633	977.869321254523015	1.321802e05	2	9.06										
CONSENSUS	2212.062422363104815	665.579363447984861	1.947379e05	1	0.0	2.555959e-04																																																																																																										2212.062422363104815	665.579363447984861	1.947379e05	1	36.971344										
CONSENSUS	2181.800038356010191	329.183134872593769	1.684155e05	1	0.0	2.336413e-04																																																																																																										2181.800038356010191	329.183134872593769	1.684155e05	1	6.753328										
CONSENSUS	2012.280584631497277	949.630547830406385	1.350688e05	1	0.0	1.693289e-04																																																																																																										2012.280584631497277	949.630547830406385	1.350688e05	1	13.904578										
CONSENSUS	2009.254346230787633	801.930694245864515	1.239797e05	1	0.0	1.687703e-04																																																																																																										2009.254346230787633	801.930694245864515	1.239797e05	1	10.439635										
CONSENSUS	2084.940368219393349	753.497884666462369	3.253632e05	1	0.0	5.570627e-04																																																																																																										2084.940368219393349	753.497884666462369	3.253632e05	1	37.862907										
